,User ID,Max_Dogs,Membership_ID,Subscribed,City,State,Country,Exclude,Free_Start_User,Last_Active_At,Membership_Type
5700,ce477bf4-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,5/16/14 3:59,1
5701,ce477c62-7144-11e5-ba71-058fbc01cf0b,1,1,0,Caluire Et Cuire,V,FR,0,0,5/27/14 8:45,1
5702,ce477cda-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,5/22/14 11:51,1
5703,ce477e24-7144-11e5-ba71-058fbc01cf0b,1,1,0,Atlanta,GA,US,0,0,5/18/14 18:15,1
5704,ce477e92-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/10/14 23:58,1
5705,ce477f00-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/7/14 18:19,1
5706,ce477f6e-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/14/14 2:49,1
5707,ce477fdc-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,US,0,0,12/25/14 19:35,1
5710,ce478054-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,8/29/14 1:15,1
5711,ce4780c2-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/25/14 2:13,1
5712,ce41272c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Lausanne,VD,CH,0,0,9/21/14 18:52,2
5713,ce47819e-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/14/14 4:39,1
5714,ce47820c-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,5/22/14 21:48,1
5715,ce47827a-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/9/14 19:14,1
5716,ce4782e8-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/21/14 20:20,1
5717,ce478360-7144-11e5-ba71-058fbc01cf0b,1,1,1,Durham,NC,US,0,0,11/5/14 20:37,1
5718,ce4783ce-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,5/25/14 18:47,1
5719,ce47843c-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/4/14 0:22,1
5720,ce478130-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,5/28/14 3:04,1
5721,ce4784aa-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/9/14 0:22,1
5722,ce478518-7144-11e5-ba71-058fbc01cf0b,1,1,1,Launceston,TAS,AU,0,0,7/31/14 0:14,1
5723,ce478586-7144-11e5-ba71-058fbc01cf0b,1,1,0,Atlanta,GA,US,0,0,6/30/14 0:15,1
5724,ce4785f4-7144-11e5-ba71-058fbc01cf0b,2,2,1,,,,0,0,3/29/15 21:38,2
5725,ce47866c-7144-11e5-ba71-058fbc01cf0b,1,1,0,Sandy Spring,MD,US,0,0,10/12/14 23:44,1
5726,ce4786da-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,8/20/14 15:14,1
5727,ce478748-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,5/30/14 2:12,1
5728,ce4787b6-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,5/28/14 0:33,1
5729,ce478824-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/2/14 16:17,1
5730,ce2b9a42-7144-11e5-ba71-058fbc01cf0b,1,1,1,Uitenhage,EC,ZA,0,1,5/14/15 5:44,1
5731,ce478900-7144-11e5-ba71-058fbc01cf0b,1,1,1,Troy,MI,US,0,0,6/8/14 18:06,1
5732,ce47896e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Waynesboro,GA,US,0,0,12/19/14 17:14,1
5733,ce478a54-7144-11e5-ba71-058fbc01cf0b,2,1,1,Austin,TX,US,0,0,9/7/14 17:38,1
5735,ce478ac2-7144-11e5-ba71-058fbc01cf0b,1,1,1,Arlington,VA,US,0,0,8/12/14 1:39,1
5736,ce478b30-7144-11e5-ba71-058fbc01cf0b,1,1,1,Norwich,NFK,GB,0,0,6/19/14 9:55,1
5737,ce5c117c-7144-11e5-ba71-058fbc01cf0b,1,1,1,Englewood,FL,US,0,0,6/1/14 16:10,1
5738,ce5c12d0-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,5/29/14 18:44,1
5739,ce5c137a-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,5/22/14 4:54,1
5740,ce5c1410-7144-11e5-ba71-058fbc01cf0b,1,2,1,Atlanta,GA,US,0,0,1/29/15 20:55,2
5742,ce5c14a6-7144-11e5-ba71-058fbc01cf0b,1,2,1,Houston,TX,US,0,0,5/28/14 19:27,2
5743,ce5c153c-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,,0,0,3/11/15 15:17,2
5744,ce5c15c8-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/22/14 14:02,1
5745,ce5c1654-7144-11e5-ba71-058fbc01cf0b,1,1,0,Eerwah Vale,QLD,AU,0,0,6/30/14 10:31,1
5746,ce5c16ea-7144-11e5-ba71-058fbc01cf0b,1,1,0,Sugar Grove,NC,US,0,0,6/17/14 1:49,1
5747,ce5c1776-7144-11e5-ba71-058fbc01cf0b,1,1,0,Douglasville,GA,US,0,0,5/25/14 14:58,1
5748,ce5c1802-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,5/27/14 16:20,1
5749,ce5c188e-7144-11e5-ba71-058fbc01cf0b,4,2,1,Meze,K,FR,0,0,6/20/14 8:59,2
5751,ce5c1b54-7144-11e5-ba71-058fbc01cf0b,1,3,1,Ashburn,VA,US,0,0,11/2/14 21:25,3
5752,ce5c1c6c-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/8/14 17:04,1
5753,ce5c1d84-7144-11e5-ba71-058fbc01cf0b,1,2,1,Charlotte,NC,US,0,0,6/10/14 22:25,2
5754,ce5c1e10-7144-11e5-ba71-058fbc01cf0b,1,1,1,Winter Park,FL,US,0,0,2/1/15 22:24,1
5755,ce5c1e9c-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,5/25/14 23:58,1
5756,ce5c2036-7144-11e5-ba71-058fbc01cf0b,1,1,1,Eustis,FL,US,0,0,6/11/14 21:01,1
5757,ce5c214e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Longwood,FL,US,0,0,6/9/14 3:05,1
5758,ce5c21da-7144-11e5-ba71-058fbc01cf0b,1,2,1,Saint Petersburg,FL,US,0,0,5/27/14 12:36,2
5759,ce5c22e8-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,5/27/14 21:37,1
5760,ce5c2374-7144-11e5-ba71-058fbc01cf0b,1,1,0,Lancaster,CA,US,0,0,6/3/14 3:11,1
5761,ce5c2482-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,5/28/14 22:26,1
5762,ce5c250e-7144-11e5-ba71-058fbc01cf0b,3,2,1,Purcellville,VA,US,0,0,6/22/15 15:47,2
5763,ce662090-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/1/14 2:35,1
5764,ce6621e4-7144-11e5-ba71-058fbc01cf0b,1,2,1,Seven Valleys,PA,US,0,0,10/28/14 20:36,2
5765,ce66228e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Saint Paul,MN,US,0,0,5/28/14 3:03,1
5766,ce66232e-7144-11e5-ba71-058fbc01cf0b,1,1,0,London,RIC,GB,0,0,6/8/14 13:56,1
5767,ce6624f0-7144-11e5-ba71-058fbc01cf0b,1,1,1,Mahomet,IL,US,0,0,8/26/15 15:57,1
5768,ce66259a-7144-11e5-ba71-058fbc01cf0b,1,1,1,Atlanta,GA,US,0,0,5/31/14 16:26,1
5769,ce6626bc-7144-11e5-ba71-058fbc01cf0b,1,1,0,Naples,FL,US,0,0,5/29/14 19:14,1
5770,ce6629fa-7144-11e5-ba71-058fbc01cf0b,1,3,0,Vantaa,ES,FI,0,0,10/4/15 4:33,3
5771,ce662aea-7144-11e5-ba71-058fbc01cf0b,1,2,1,Port Erin,0,IM,0,0,1/28/15 10:58,2
5772,ce662cb6-7144-11e5-ba71-058fbc01cf0b,1,2,1,Marignane,U,FR,0,0,9/20/14 14:22,2
5773,ce5c25e0-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/16/14 21:12,1
5774,ce662d92-7144-11e5-ba71-058fbc01cf0b,1,1,0,Gloucester,MA,US,0,0,6/12/14 20:36,1
5775,ce662e78-7144-11e5-ba71-058fbc01cf0b,1,2,1,Wilmington,DE,US,0,0,6/7/14 16:27,2
5776,ce662f54-7144-11e5-ba71-058fbc01cf0b,1,3,1,Culver City,CA,US,0,0,7/31/14 1:41,3
5777,ce66303a-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,,0,0,12/24/14 16:35,2
5778,ce663120-7144-11e5-ba71-058fbc01cf0b,1,1,0,Chicago,IL,US,0,0,6/2/14 17:55,1
5779,ce66324c-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/16/14 22:59,1
5780,ce663364-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/27/14 12:25,1
5781,ce6633fa-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,,0,0,6/4/14 19:23,2
5782,ce663486-7144-11e5-ba71-058fbc01cf0b,1,1,1,Satellite Beach,FL,US,0,0,6/1/14 18:32,1
5783,ce6635b2-7144-11e5-ba71-058fbc01cf0b,1,3,1,Saint Louis,MO,US,0,0,9/28/15 14:56,3
5784,ce66363e-7144-11e5-ba71-058fbc01cf0b,1,2,1,Atlanta,GA,US,0,0,7/17/14 13:29,2
5785,ce6636ca-7144-11e5-ba71-058fbc01cf0b,1,1,1,Rechthalten,FR,CH,0,0,3/3/15 21:24,1
5786,ce4166f6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Falls Church,VA,US,0,0,11/23/14 20:49,1
5787,ce66399a-7144-11e5-ba71-058fbc01cf0b,1,1,0,Prudenville,MI,US,0,0,7/1/14 18:34,1
5789,ce663a26-7144-11e5-ba71-058fbc01cf0b,1,3,1,Alameda,CA,US,0,0,3/12/15 2:21,3
5790,ce663ab2-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/11/14 22:38,1
5791,ce66351c-7144-11e5-ba71-058fbc01cf0b,1,1,1,San Diego,CA,US,0,0,6/6/14 14:50,1
5792,ce663b3e-7144-11e5-ba71-058fbc01cf0b,1,1,0,New York,NY,US,0,0,7/4/14 19:00,1
5794,ce663bca-7144-11e5-ba71-058fbc01cf0b,1,1,1,Seattle,WA,US,0,0,6/4/14 3:50,1
5795,ce663c60-7144-11e5-ba71-058fbc01cf0b,1,1,0,Frankfurt Am Main,HE,DE,0,0,6/18/14 4:39,1
5796,ce476042-7144-11e5-ba71-058fbc01cf0b,1,1,1,Calgary,AB,CA,0,0,7/20/14 3:15,1
5798,ce663e9a-7144-11e5-ba71-058fbc01cf0b,3,2,1,,,,1,0,7/8/14 16:41,2
5799,ce663fbc-7144-11e5-ba71-058fbc01cf0b,2,2,1,,,,0,0,6/19/14 15:03,2
5801,ce664160-7144-11e5-ba71-058fbc01cf0b,1,2,0,San Jose,CA,US,0,0,7/3/14 1:05,2
5802,ce6641f6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Takoma Park,MD,US,0,0,6/29/14 19:24,1
5803,ce66430e-7144-11e5-ba71-058fbc01cf0b,1,1,0,Evandale,TAS,AU,0,0,6/11/14 9:05,1
5804,ce6644bc-7144-11e5-ba71-058fbc01cf0b,2,1,1,Prescott,AZ,US,0,0,6/10/14 17:32,1
5806,ce664548-7144-11e5-ba71-058fbc01cf0b,1,2,1,Johnson City,TN,US,0,0,8/28/14 16:20,2
5807,ce6645d4-7144-11e5-ba71-058fbc01cf0b,2,1,1,Leesburg,VA,US,0,0,6/28/14 5:47,1
5808,ce6646ec-7144-11e5-ba71-058fbc01cf0b,1,3,0,Greensboro,NC,US,0,0,7/25/15 18:34,3
5809,ce664660-7144-11e5-ba71-058fbc01cf0b,1,2,1,Marina Del Rey,CA,US,0,0,2/4/15 3:05,2
5810,ce664778-7144-11e5-ba71-058fbc01cf0b,2,1,1,,,,0,0,6/29/15 6:08,1
5811,ce664804-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/21/14 2:43,1
5812,ce664890-7144-11e5-ba71-058fbc01cf0b,1,3,0,Gilbert,AZ,US,0,0,8/27/14 15:33,3
5813,ce66491c-7144-11e5-ba71-058fbc01cf0b,2,2,1,Manassas,VA,US,0,0,6/29/14 22:04,2
5814,ce664a34-7144-11e5-ba71-058fbc01cf0b,1,1,1,Columbia,MD,US,0,0,6/27/15 3:07,1
5815,ce664aca-7144-11e5-ba71-058fbc01cf0b,2,1,0,Raleigh,NC,US,0,0,6/21/15 22:34,1
5816,ce664be2-7144-11e5-ba71-058fbc01cf0b,1,1,1,Naples,FL,US,0,0,6/12/14 20:09,1
5817,ce664c6e-7144-11e5-ba71-058fbc01cf0b,3,2,0,Austin,TX,US,0,0,6/13/14 1:43,2
5820,ce664cfa-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/20/14 1:50,1
5821,ce664d86-7144-11e5-ba71-058fbc01cf0b,1,1,1,Davidson,NC,US,0,0,3/6/15 14:47,1
5822,ce401f44-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,,0,0,3/12/15 22:09,2
5823,ce664e12-7144-11e5-ba71-058fbc01cf0b,1,1,0,Georgetown,TX,US,0,0,2/24/15 13:07,1
5824,ce664f2a-7144-11e5-ba71-058fbc01cf0b,1,1,1,Emmitsburg,MD,US,0,0,6/14/14 14:13,1
5825,ce664fb6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Darling Heights,QLD,AU,0,0,8/10/14 7:25,1
5826,ce665042-7144-11e5-ba71-058fbc01cf0b,1,2,1,Sterling,VA,US,0,0,6/15/14 15:14,2
5827,ce6650ce-7144-11e5-ba71-058fbc01cf0b,1,1,1,Aurora,CO,US,0,0,9/7/14 0:20,1
5828,ce66515a-7144-11e5-ba71-058fbc01cf0b,2,2,1,,,,0,0,7/10/14 2:43,2
5830,ce6651e6-7144-11e5-ba71-058fbc01cf0b,1,2,1,Lansdowne,PA,US,0,0,9/25/15 13:56,2
5831,ce665272-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/15/14 1:07,1
5832,ce665434-7144-11e5-ba71-058fbc01cf0b,1,2,1,Hyeres,U,FR,0,0,6/24/14 21:16,2
5833,ce6654c0-7144-11e5-ba71-058fbc01cf0b,1,1,1,Lusby,MD,US,0,0,6/15/14 20:49,1
5834,ce66554c-7144-11e5-ba71-058fbc01cf0b,1,1,1,Fort Belvoir,VA,US,0,0,7/4/14 16:21,1
5835,ce6659a2-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/15/14 21:39,1
5836,ce665a4c-7144-11e5-ba71-058fbc01cf0b,1,3,0,Hamburg,HH,DE,0,0,10/19/14 14:55,3
5837,ce665ad8-7144-11e5-ba71-058fbc01cf0b,2,2,1,Mougins,U,FR,0,0,7/25/14 6:56,2
5839,ce665c90-7144-11e5-ba71-058fbc01cf0b,1,1,1,Ithaca,NY,US,0,0,6/21/14 3:48,1
5840,ce665d30-7144-11e5-ba71-058fbc01cf0b,2,2,1,Monroe,WI,US,0,0,7/17/14 18:23,2
5842,ce66b92e-7144-11e5-ba71-058fbc01cf0b,4,2,1,,,,1,0,3/6/15 15:42,2
5843,ce2e6eac-7144-11e5-ba71-058fbc01cf0b,1,1,1,Gaithersburg,MD,US,0,1,6/26/14 22:04,1
5845,ce666096-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/19/14 14:53,1
5846,ce666122-7144-11e5-ba71-058fbc01cf0b,2,2,1,Stuart,FL,US,0,0,1/31/15 1:59,2
5847,ce6661b8-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,5/16/15 12:07,1
5848,ce666244-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,6/21/14 6:02,1
5849,ce6662da-7144-11e5-ba71-058fbc01cf0b,2,3,1,Austin,TX,US,0,0,7/29/14 20:01,3
5851,ce666492-7144-11e5-ba71-058fbc01cf0b,2,1,1,New York,NY,US,0,0,8/5/14 13:29,1
5852,ce66651e-7144-11e5-ba71-058fbc01cf0b,1,2,1,Düsseldorf,NW,DE,0,0,8/31/14 7:45,2
5853,ce666640-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,,0,0,6/23/14 2:27,2
5854,ce6666cc-7144-11e5-ba71-058fbc01cf0b,1,2,1,Estepona,AN,ES,0,0,6/30/15 18:56,2
5855,ce666762-7144-11e5-ba71-058fbc01cf0b,1,1,0,Newark,DE,US,0,0,6/30/14 23:04,1
5856,ce6667ee-7144-11e5-ba71-058fbc01cf0b,1,2,1,Hyeres,U,FR,0,0,6/24/14 20:05,2
5857,ce66687a-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,6/15/15 15:10,1
5858,ce66539e-7144-11e5-ba71-058fbc01cf0b,1,3,0,Seattle,WA,US,0,0,10/18/14 17:47,3
5859,ce66699c-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,7/15/14 14:27,1
5860,ce666a28-7144-11e5-ba71-058fbc01cf0b,1,1,1,Salem,MA,US,0,0,12/1/14 19:13,1
5861,ce666abe-7144-11e5-ba71-058fbc01cf0b,1,1,0,Oxford,MS,US,0,0,7/7/14 23:42,1
5862,ce664b4c-7144-11e5-ba71-058fbc01cf0b,3,2,0,,,,0,0,7/9/14 18:59,2
5863,ce666e38-7144-11e5-ba71-058fbc01cf0b,1,1,1,Palmer,AK,US,0,0,7/7/14 23:37,1
5864,ce666eba-7144-11e5-ba71-058fbc01cf0b,1,1,1,Villa Park,IL,US,0,0,5/25/15 1:07,1
5865,ce666f3c-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,7/9/14 20:58,1
5866,ce667040-7144-11e5-ba71-058fbc01cf0b,1,1,1,Grand Rapids,MI,US,0,0,1/2/15 17:27,1
5867,ce6670c2-7144-11e5-ba71-058fbc01cf0b,1,1,1,Abington,PA,US,0,0,7/7/14 20:29,1
5868,ce66713a-7144-11e5-ba71-058fbc01cf0b,8,2,0,,,,1,0,2/24/15 15:54,2
5869,ce6675c2-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,7/27/14 4:21,1
5870,ce666b86-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,,0,0,7/4/14 12:41,2
5871,ce6676d0-7144-11e5-ba71-058fbc01cf0b,10,2,0,,,US,1,0,6/30/14 20:20,2
5873,ce6678d8-7144-11e5-ba71-058fbc01cf0b,1,1,1,Carlsbad,CA,US,0,0,9/7/14 22:06,1
5877,ce667a86-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,US,0,0,6/23/15 22:56,2
5879,ce66796e-7144-11e5-ba71-058fbc01cf0b,2,1,1,,,,0,0,8/26/14 17:26,1
5881,ce666fbe-7144-11e5-ba71-058fbc01cf0b,6,2,1,,,,1,0,6/29/14 20:16,2
5882,ce668058-7144-11e5-ba71-058fbc01cf0b,1,1,1,Cadyville,NY,US,0,0,8/26/14 14:13,1
5885,ce6681e8-7144-11e5-ba71-058fbc01cf0b,1,1,1,Goleta,CA,US,0,0,5/3/15 16:07,1
5888,ce6688c8-7144-11e5-ba71-058fbc01cf0b,1,1,0,Northridge,CA,US,0,0,7/15/14 18:02,1
5892,ce66899a-7144-11e5-ba71-058fbc01cf0b,2,2,0,,,,1,0,7/8/14 17:08,2
5893,ce46e86a-7144-11e5-ba71-058fbc01cf0b,1,1,1,Midlothian,VA,US,0,0,7/29/14 20:57,1
5894,ce669962-7144-11e5-ba71-058fbc01cf0b,5,2,0,,,,1,0,7/1/14 17:42,2
5900,ce66aa6a-7144-11e5-ba71-058fbc01cf0b,2,1,0,,,,0,0,8/30/14 21:46,1
5901,ce669e08-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/7/14 15:12,1
5902,ce66ab6e-7144-11e5-ba71-058fbc01cf0b,1,1,1,Neebing,ON,CA,0,0,7/3/14 15:42,1
5903,ce66aaec-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/10/14 6:19,1
5905,ce66a9ca-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/4/14 13:51,1
5906,ce66aefc-7144-11e5-ba71-058fbc01cf0b,1,1,1,Storrs Mansfield,CT,US,0,0,10/31/14 17:49,1
5907,ce66af88-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/3/14 21:13,1
5908,ce66b096-7144-11e5-ba71-058fbc01cf0b,1,1,1,Houston,TX,US,0,0,2/1/15 0:34,1
5909,ce66b122-7144-11e5-ba71-058fbc01cf0b,1,1,1,San Francisco,CA,US,0,0,7/25/14 4:13,1
5910,ce66b1ae-7144-11e5-ba71-058fbc01cf0b,1,2,1,Cuautitlán Izcalli,MEX,MX,0,0,8/10/15 23:46,2
5911,ce66900c-7144-11e5-ba71-058fbc01cf0b,4,1,0,,,,0,0,7/12/14 10:30,1
5913,ce66b244-7144-11e5-ba71-058fbc01cf0b,1,3,1,Segny,V,FR,0,0,6/2/15 12:49,3
5914,ce66b2c6-7144-11e5-ba71-058fbc01cf0b,2,2,1,,,,0,0,11/27/14 1:06,2
5915,ce66b352-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,7/7/14 23:57,1
5916,ce66b460-7144-11e5-ba71-058fbc01cf0b,1,2,1,Gladesville,NSW,AU,0,0,10/5/14 9:35,2
5917,ce66b578-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,8/10/14 2:56,1
5918,ce66b5fa-7144-11e5-ba71-058fbc01cf0b,1,1,0,Leipzig,SN,DE,0,0,4/10/15 8:51,1
5919,ce66b708-7144-11e5-ba71-058fbc01cf0b,1,1,1,Chicago,IL,US,0,0,7/13/14 5:51,1
5920,ce66b794-7144-11e5-ba71-058fbc01cf0b,1,1,1,Laurel,MD,US,0,0,9/1/14 0:25,1
5921,ce66b8a2-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/13/14 23:51,1
5923,ce66abfa-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/13/14 22:09,1
5924,ce6694bc-7144-11e5-ba71-058fbc01cf0b,2,1,0,,,,0,0,7/13/14 12:45,1
5925,ce66ba3c-7144-11e5-ba71-058fbc01cf0b,2,2,1,Honokaa,HI,US,0,0,12/26/14 21:03,2
5926,ce66bac8-7144-11e5-ba71-058fbc01cf0b,1,1,1,Sheffield,ERY,GB,0,0,7/30/14 19:13,1
5927,ce666d2a-7144-11e5-ba71-058fbc01cf0b,1,2,1,Cary,NC,US,0,0,6/3/15 1:17,2
5928,ce66bc62-7144-11e5-ba71-058fbc01cf0b,1,2,1,,,,0,0,3/25/15 0:47,2
5929,ce66bcee-7144-11e5-ba71-058fbc01cf0b,1,2,1,Geroldswil,ZH,CH,0,0,8/1/15 12:19,2
5930,ce66bd70-7144-11e5-ba71-058fbc01cf0b,4,1,1,,,,0,0,7/17/14 13:24,1
5932,ce66bdfc-7144-11e5-ba71-058fbc01cf0b,1,1,1,Hanover Park,IL,US,0,0,7/30/14 3:22,1
5933,ce66be7e-7144-11e5-ba71-058fbc01cf0b,1,2,1,Minneapolis,MN,US,0,0,7/12/14 7:35,2
5934,ce66bf0a-7144-11e5-ba71-058fbc01cf0b,1,2,1,Sandy,UT,US,0,0,6/3/15 4:35,2
5935,ce66bf96-7144-11e5-ba71-058fbc01cf0b,1,1,0,,,,0,0,7/12/14 16:56,1
5936,ce668f44-7144-11e5-ba71-058fbc01cf0b,2,1,0,,,,0,0,7/16/14 21:52,1
5938,ce66b9b0-7144-11e5-ba71-058fbc01cf0b,15,1,0,,,,0,0,7/29/14 18:10,1
5941,ce66c018-7144-11e5-ba71-058fbc01cf0b,1,5,0,Watervliet,NY,US,0,0,5/14/15 1:51,3
5943,ce66c09a-7144-11e5-ba71-058fbc01cf0b,1,3,1,Brunete,MD,ES,0,0,12/2/14 19:24,3
5944,ce66c126-7144-11e5-ba71-058fbc01cf0b,1,1,0,Wayne,PA,US,0,0,7/19/14 23:48,1
5945,ce66c342-7144-11e5-ba71-058fbc01cf0b,2,2,0,,,,0,0,7/22/14 20:31,2
5947,ce663e0e-7144-11e5-ba71-058fbc01cf0b,1,1,0,Salt Lake City,UT,US,0,0,10/26/14 21:36,1
5948,ce66c450-7144-11e5-ba71-058fbc01cf0b,2,2,1,Waterford,MI,US,0,0,2/20/15 16:53,2
5950,ce66c5b8-7144-11e5-ba71-058fbc01cf0b,1,1,1,Preston,CT,US,0,0,7/21/14 1:04,1
5951,ce66c644-7144-11e5-ba71-058fbc01cf0b,1,2,0,,,,0,0,7/24/14 23:26,2
5952,ce66c3ce-7144-11e5-ba71-058fbc01cf0b,1,1,1,Cheswold,DE,US,0,0,7/20/14 18:07,1
5953,ce66c75c-7144-11e5-ba71-058fbc01cf0b,1,2,1,Edmonton,AB,CA,0,0,8/18/15 18:20,2
5954,ce66c7de-7144-11e5-ba71-058fbc01cf0b,1,1,1,Åkersberga,AB,SE,0,0,3/9/15 12:15,1
5955,ce66c86a-7144-11e5-ba71-058fbc01cf0b,1,1,1,London,LBH,GB,0,0,8/25/14 15:28,1
5956,ce66c8f6-7144-11e5-ba71-058fbc01cf0b,1,2,0,Houston,TX,US,0,0,10/1/14 16:52,2
5957,ce66c982-7144-11e5-ba71-058fbc01cf0b,1,1,0,Vail,AZ,US,0,0,8/4/14 18:18,1
5959,ce66cb94-7144-11e5-ba71-058fbc01cf0b,1,1,1,Corpus Christi,TX,US,0,0,7/28/14 3:47,1
5960,ce66cc20-7144-11e5-ba71-058fbc01cf0b,1,1,1,Rockville,MD,US,0,0,10/22/14 17:59,1
5961,ce66cca2-7144-11e5-ba71-058fbc01cf0b,2,2,1,Englewood,CO,US,0,0,8/27/14 15:05,2
5962,ce66cdb0-7144-11e5-ba71-058fbc01cf0b,1,1,1,Rochester Hills,MI,US,0,0,8/28/14 22:01,1
5963,ce66ce3c-7144-11e5-ba71-058fbc01cf0b,1,1,1,São Paulo,SP,BR,0,0,8/15/14 18:08,1
5964,ce66cec8-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,7/31/14 19:34,1
5965,ce3ff744-7144-11e5-ba71-058fbc01cf0b,3,2,1,Albany,NY,US,0,0,8/3/14 15:10,2
5966,ce66cf4a-7144-11e5-ba71-058fbc01cf0b,1,2,1,Houston,TX,US,0,0,8/3/14 0:39,2
5967,ce66cfd6-7144-11e5-ba71-058fbc01cf0b,1,1,1,Helsinki,ES,FI,0,0,8/20/14 16:18,1
5969,ce66d36e-7144-11e5-ba71-058fbc01cf0b,2,3,0,Brooklyn,NY,US,0,0,3/9/15 23:12,3
5970,ce66d59e-7144-11e5-ba71-058fbc01cf0b,1,2,1,Cadyville,NY,US,0,0,8/14/14 15:43,2
5971,ce66d634-7144-11e5-ba71-058fbc01cf0b,1,1,1,Atlanta,GA,US,0,0,7/31/14 0:49,1
5972,ce66d710-7144-11e5-ba71-058fbc01cf0b,1,2,0,Wayland,MA,US,0,0,10/16/14 0:03,2
5973,ce66d7e2-7144-11e5-ba71-058fbc01cf0b,1,14,1,Destin,FL,US,0,0,10/6/14 2:59,2
5974,ce66d8b4-7144-11e5-ba71-058fbc01cf0b,1,14,1,Navarre,FL,US,0,0,8/10/14 23:49,2
5975,ce66dd6e-7144-11e5-ba71-058fbc01cf0b,1,1,1,,,,0,0,10/5/14 15:51,1
